Topic,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,Count,msCount,uriCount
1517,اقراره,الغريم,الوكيل,وكله,الوكاله,يخاصم,فلسه,كفيلا,اقر,شاهدان,11,11,5
1518,صنعا,ريده,الزيدي,ووصل,دميانه,رقاده,البغامردي,طرسوس,وثلثماه,طغان,11,10,5
1519,جر,الخيلا,بطرا,ازاره,ثوبه,ينظر,الاعرج,القيامه,الزناد,الازار,11,11,11
1520,التكرار,الصلوات,الساعات,بحول,تفريع,يستغرق,ستا,الجنون,وليله,وبالزكاه,11,11,9
1521,البيتان,ديوان,البيت,منسوبا,الابيات,الضيف,منسوبان,منسوبين,المتنبي,امويين,11,11,2
1522,يصلب,حيا,الصلب,يموت,بطنه,بالرمح,يطعن,بالحربه,يقتل,عقوبه,11,11,11
1523,الشاطر,مزني,وتلقه,بالمعظميه,والهمذايي,رحهل,والشبليه,باكابر,وفمانون,وثلتي,11,11,9
1524,الملاعق,كرمنا,بالملاعق,ياكلون,باصابعه,جدك,فاحضرت,واكل,جعلنا,اصابع,11,11,10
1525,المجنده,عدمتم,لمحزونون,وبالباب,فالمصاب,شخصه,والاسلحه,ويخشع,والارا,الجنود,11,11,11
1526,وحدثنا,ومنك,فيستنجي,فزوجني,الهجري,صلواتكم,فليصنع,فعقلت,بسامره,يذهبها,11,11,9
1527,فقولي,الحليم,وزعم,سبحان,ابنته,رب,العرش,العالمين,العظيم,زوج,11,11,10
1528,مبرح,واضربوهن,يجامعها,يجلد,ضربا,زمعه,جلد,احدكم,امراته,ضرب,11,11,11
1529,فرياب,موحده,مثناه,بكسر,الرا,الفا,وبعد,وتخفيف,واقد,با,11,11,1
1530,والتكبير,غاديان,التلبيه,تصنعون,عرفه,مني,غدا,كنتم,وهما,سال,11,11,11
1531,نتوضا,فادركنا,نمسح,ارهقتنا,فجعلنا,تخلف,سافرناها,عنا,سفره,والحجبي,11,11,11
1532,تمنوا,لقا,العدو,كاتبا,اليربوعي,تتمنوا,عتيك,الفزاري,ليلا,رهطا,11,11,11
1533,بالافراد,السبيعي,ومسلمه,مهمله,الكوفي,المعجمه,واللام,الشين,حا,عازب,11,11,3
1534,سث,مثه,النشبي,التسعين,وسبع,النجيب,وسبعماه,والنجيب,الشراحيي,البغليي,11,10,6
1535,بفخر,الحلي,العلامه,مكانته,المطهر,مراصيده,المحققين,فراديس,المدققين,المرحوم,11,8,9
1536,حروري,تثق,تقربت,جهارا,شقيقا,يجالس,رايي,تقرب,كبشه,الحويطي,11,11,8
1537,الغياض,اقلام,مداد,الثلج,والبحر,والجن,بهرام,المعافي,حساب,ليث,11,11,10
1538,اركانها,ويقام,يكبرون,للباقيه,مثني,صلاتان,والعصر,قضاهن,اجتمعتا,شغلهم,11,11,10
1539,صاعنا,افتح,فقدمت,ففحصت,صاع,فسالت,بابا,اهمني,الصاع,اريد,11,10,11
1540,فغالطوه,فاداها,ايتام,وليهم,فادركت,اقبض,مالهم,ذهبوا,اكتب,لفلان,11,11,11
1541,المطعون,والمبطون,والغرق,الهدم,والشهيد,الشهدا,اضحي,مفطرا,وصاحب,سمي,11,11,11
1542,بشكوال,ومرخها,المتقن,واربع,وابا,الاندلسي,الوفاه,الفاروزي,حيذر,داخه,11,11,6
1543,يسهم,للبرذون,لفرسين,والهجين,لفرس,سهم,ويسهم,العراب,اسهم,سهما,11,11,10
1544,رشا,نظيف,الوحش,النحاس,روم,النسيب,النصيري,الكندي,سبيع,مبيضتين,11,11,1
1545,الحط,شييا,المبادله,يناسبه,مضمونا,بالاقاله,الحبس,الحكميه,فسخه,المحاباه,11,11,9
1546,اصليات,تكبيره,الاستسقا,وحدانا,التكبيرات,زواد,مقت,يكبر,بجماعه,البلدين,11,11,9
1547,القربي,سهم,والمساكين,السبيل,الخمس,ذوي,يقسم,والرسول,وسهم,جعله,11,11,8
1548,رشا,نظيف,افضيت,عذرا,عبيدالله,المطارف,والبرانس,الدهري,جهروا,قراعنده,11,11,1
1549,بامويه,ابنا,بنيسابور,بقراتي,الواحدي,الزعفراني,قراه,عيينه,بمكه,الفنجكردي,11,11,4
1550,محمويه,ملاعب,اخبرهم,الكتاني,نسمع,الارموي,ياسين,خالي,البغداديان,حفص,11,10,4
1551,يدهن,بالزيت,هودجها,فذكرته,يرحلون,بالتبان,تصنع,لابراهيم,يتختم,الهميان,11,11,11
1552,وريح,الرحال,والعله,الرخصه,صلوا,المطر,برد,بالصلاه,رحله,ذات,11,11,11
1553,الميد,الغساني,المجاهد,الاشرف,الافضل,زينب,طي,مرخ,المنصور,الظاهر,11,11,3
1554,الورس,يدوا,يامرهم,اثابت,خفاش,اديم,اخرجوا,حفاش,قطعه,كتابا,11,11,10
1555,مرحبا,فاستفتح,بالاخ,خلصت,والنبي,فسلمت,المجي,ففتح,الصالح,صعد,11,10,11
1556,للعجوز,وارخص,للشابه,والفجر,عجوزا,للنسا,شهود,تخرج,تشهد,اكره,11,11,11
1557,للفارس,للراجل,سهم,وللراجل,اسهم,سهمان,يسهم,بسهمين,لفرسه,البرذون,11,11,10
1558,اقرانه,وعباد,القناد,واسماعيل,المارك,ويزيد,ووكيع,بسجاده,الازرق,ويحيي,11,11,4
1559,يعظ,الحيا,الانصار,الايمان,باعجاب,باخلاقه,مر,بمقتضاها,اولت,يجره,11,11,9
1560,جعلناكم,لتكونوا,وسطا,لجرير,شهدا,شهيدا,لروف,واللفظ,اسامه,الخدري,11,11,11
1561,الماليني,مسعده,السمرقندي,واخبرنا,البيهقي,حمزه,بكرالخطيب,القاسم,انا,عدي,11,11,1
1562,الحنبلي,المتوفي,المزلق,المنوفي,المبحث,الدمشقي,توفي,المحقق,زين,قراجا,11,9,10
1563,فيضمه,اقر,بوارثين,نصفين,بهما,يد,الورثه,المكذب,فصدقه,فيقتسمانه,11,9,4
1564,عيال,انفعهم,لعياله,واحبهم,الخلق,عطيه,بطالتك,فاحبهم,كتفي,المزاح,11,10,10
1565,منيع,الرصافي,لال,رصافه,بالرصافي,زياد,واسم,سوقه,الرقه,مولي,11,10,9
1566,انشدني,وانبانيه,الولاقي,انشدنا,كامل,واليوسفي,خنينا,انعكاف,الفزوي,لنبداكم,11,11,9
1567,المواشط,المجلس,ستور,محاذيا,والمذبه,يبلغكن,باصناف,فاشرق,للشمس,اصفر,11,9,6
1568,حس,صيد,ماكول,يكل,المسموع,صيدا,المصاب,الاصطياد,الحس,حسه,11,11,10
1569,الواسطيين,بزره,المعمري,واجهرهم,استخير,بالبرديجي,المحاملي,وشفعه,ويزيد,صاعد,11,11,9
1570,يخالفان,صاحبهما,اصول,يخالف,تخريجا,كابي,الرافعي,فانهما,الخلع,المزني,11,11,9
1571,موطاه,فلقي,ارتحل,وقثم,بتونس,فلزمه,المشرق,معدول,رحل,واسد,11,10,9
1572,صددت,معتمرا,صنعنا,احصر,صنعت,المعتمر,الفتنه,حصورا,روسكم,البيت,11,11,11
1573,امامان,النوبختي,لموسي,بغا,وكنا,الدامغاني,فطالب,خراساني,فاتتك,بالري,11,11,9
1574,وبريد,والمعلي,وبروايه,البرجمي,وخلاد,وعاصم,الحمصي,الاطرابلسي,العليمي,وقبيصه,11,11,8
1575,عزبا,مناما,ابيت,الاخذ,شابا,النوم,غلاما,اليمين,وكنت,عكاف,11,11,11
1576,المسلمون,لمولاه,يعتق,مولاه,الحرب,مراغما,دار,العبد,باعه,عتقه,11,10,2
1577,يرجعون,لعلهم,يعرفونها,اهلهم,انقلبوا,بضاعتهم,والادم,البضاعه,اوعيتهم,الورق,11,11,11
1578,غا,الوفاه,ويدافعهم,بغراج,الدبيثي,والفراوي,البراداني,المخلطي,وهزارسب,السمعاني,11,11,6
1579,عصا,مركوزه,والقمر,طوالا,اقتلعتها,وغلبتها,الداره,كهيه,وخالته,والكواكب,11,11,11
1580,المكي,الضيا,المرشدي,المرجاني,العمري,القسطلاني,القرشي,الحنفي,الانصاري,الزين,11,9,2
1581,واستوي,اشده,الاستوا,اتيناه,بلغ,اوحي,ليلا,قصته,الاشد,كمل,11,11,11
1582,التحريك,يخلص,يتحرك,بالاغتسال,يعتبر,بالوضو,اغتسال,الخلوص,بالتحريك,عنف,11,11,9
1583,بغلي,عثنونه,كذاك,ظفرت,رجلي,ويا,وخضرها,ولوقته,وانهاج,لفعتني,11,11,11
1584,تباشر,فتنعتها,لزوجها,المراه,يحرم,وال,الولاده,فليلج,كانه,الرضاعه,11,11,11
1585,المسيح,نقلكم,الزامهم,سفاحا,اطلعه,النجار,فيقولون,مريم,ينتظرونه,تقولون,11,10,8
1586,تنزيلا,تشقق,بالغمام,الملاكه,ونزل,السما,والانس,ويوم,ينزل,مهران,11,10,10
1587,اسلامه,ارتد,بارتداده,باسلامه,اسلام,باسلام,اسلاما,ارتداد,المراهق,وردته,11,11,10
1588,المعتل,والمكسوره,الجازم,ترضاها,الحركه,اليا,نحو,كاختار,ساذجه,فحذفت,11,10,9
1589,الانهار,سكر,خاصم,الانصار,سكرت,حدثه,الزبير,للجهتين,وايمانهم,يشترون,11,11,10
1590,فثلاثه,ففديه,عجره,اذي,مخير,نسك,صيام,مريضا,الصوم,فاقله,11,11,11
1591,حضرمي,المقراي,حنه,بالمشهورين,صبيره,صبيح,حاربكم,الافطس,سكينه,الثقات,11,11,7
1592,نزف,دمسته,ورتع,واسمنته,والديماس,سمينا,لظلمته,برياض,والسماك,قمص,11,11,5
1593,لليلتين,خلتا,قتل,الحوثره,خزفه,اجنادين,بالكناسه,وماه,بالكوفه,فادركوهم,11,11,5
1594,بالمعصيه,يشكو,سجوده,كتابك,انتم,العقوبه,فيكم,العمال,بلغني,تذكر,11,11,8
1595,يطغي,يفرط,شرهم,ثناك,جارك,وتبارك,نعوذ,جارا,رحمني,بواحا,11,11,10
1596,شاربه,ارقم,اللحي,الشارب,الشوارب,صهيب,منا,واحفوا,اعفوا,يسار,11,10,8
1597,صومه,الفم,يفسد,يتغذي,ابتلع,مل,يفطر,ابتلعه,الحمصه,فسد,11,10,8
1598,لحبرت,ذودك,تشويقا,لشوقت,الحدب,العافيه,تتوا,تحبيرا,غضبك,احظي,11,11,11
1599,يعلي,الاكمال,النجاشي,الاخافشه,الغطريف,الغطريفي,نضد,المعذل,اياد,متقدم,11,9,6
1600,ارسلك,فقمت,لطعام,انسا,ناس,المسجد,اجاب,وجدت,طلحه,دعا,11,11,11
1601,اللقحه,الصفي,المنيحه,منحه,بانا,تغدو,وتروح,والشاه,نعم,الصدقه,11,11,11
1602,خرا,عوافي,فيجدانها,ينعقان,راعيان,بغنمهما,وجوههما,والطير,العواف,ثنيه,11,11,11
1603,التانيب,تثريب,فحظي,فدع,مذنبا,بالندم,وعفو,الحفيظه,اكن,اتوه,11,11,10
1604,الخراسانيين,طبقتهم,وممل,ونعيم,التنيسي,ويسره,وعامه,ووهب,البصريين,وبالعراق,11,11,7
1605,حطيه,مخيس,سواد,القيل,واثله,بدنهم,بالفرث,المساحي,نحروا,لطخوه,11,11,5
1606,لادرك,معجبا,اليسير,واتقانه,حدثكم,باقعه,وحفظه,يخفي,لحديثه,سبحان,11,11,7
1607,تزويج,الصغار,عراك,الكبار,اخوك,خطب,ولعابها,تلاعبها,وتلاعبك,وللعذاري,11,11,11
1608,تسعون,غيري,البلخي,المستملي,الفربري,بنيسابور,لمحمد,الحيري,يروي,اخبرنيه,11,11,6
1609,واحمد,وابراهيم,الازق,الطنافسي,ومخول,قهزاد,الجوزجاني,وعباس,الدميك,الجشاش,11,11,7
1610,وبنو,القحطانيه,اولاد,الخزاعله,منفلوط,العجار,بنو,والامره,الحمداني,وفيهم,11,11,4
1611,تنزيل,سجده,السجده,الم,يقرا,الفجر,الجمعه,يكفيني,حصي,صلاه,11,11,10
1612,بشراب,احله,فشرب,الساعدي,يبين,غلام,يمينه,كم,حازم,اتي,11,11,11
1613,روياه,يعارضه,قالوه,تبعه,اسناد,نادرا,وفيما,بوقوع,الطفيل,العصرو,11,11,9
1614,شحيح,بتاركتهم,انفقت,جناح,فهل,اجر,ولست,هند,انفق,وهكذا,11,10,11
1615,نجارته,مصراع,بالمنبر,فضه,صانعه,رمانه,بمصراعين,بمرباط,واتقن,فوضعه,11,11,11
1616,حججت,الحماني,فسمعته,الشعيثي,بحلقه,فمررنا,العماري,الزبيدي,سماعه,فرايت,10,10,9
1617,المصاب,اعظم,اختياريا,اوذي,يصبر,السماويه,بالحبس,بمصابه,وتكفر,الاذي,10,8,2
1618,التسري,والتسري,تسريا,وطها,يعزل,التحصين,يفضها,تنتشر,واجداده,ويعدها,10,10,7
1619,مكر,الخاسرون,يامن,لشيطان,الكافرون,القوم,ييس,الشيطان,يفتننكم,يياس,10,10,9
1620,اخده,مشكل,الاتحاف,وامتنا,مظنته,وينفرد,النبها,واللهم,السرد,الجيوش,10,10,9
1621,رياي,جعلها,حقا,السجود,ربي,ابت,سجود,تاويل,الت,سجدا,10,10,10
1622,محجور,الوصيه,التبرع,وارثه,كبيع,واللزوم,تقديمه,وارثين,العتق,ويسري,10,10,7
1623,وبات,وغشيه,لبلاي,للمصاب,جوعه,فابتلاه,بطانا,واصبحوا,لطلب,بقضاي,10,10,10
1624,والعلامه,مفترقين,المرشدي,مجتمعين,الجرزي,المرجاني,بالمسجد,سماعا,عفيف,الاولان,10,10,6
1625,السكر,يقمها,يعرف,سكرانا,اختلاط,الحد,الغالب,يحد,العقل,عقله,10,10,10
1626,يروي,وماتين,بباربد,كاسب,سكن,ويبعثه,المرعشي,انطاكيه,يقعده,المغازل,10,10,6
1627,يحلف,التحليف,الحاصل,بالتحليف,النكول,السبب,بالتسامع,بالنكول,قولهما,المدعي,10,10,7
1628,الموقعين,العيدين,باسناد,الصلوات,نقله,الوسطي,خلافياته,وابدال,حافظوا,التشريق,10,10,8
1629,بالموفق,بسرخس,المرستان,وتفقه,السمعاني,بمرو,واربعماه,الميهني,برع,الكلساني,10,10,8
1630,المكره,القتل,الاثم,واضيف,وللتسبيب,مقصورا,ويوجبه,وحسا,والقصاص,نظرا,10,9,6
1631,وجداه,فالفيته,جربوه,فالفوه,الفاه,والفيا,يلفي,سيدها,لدي,يبير,10,10,7
1632,نتخذه,ينفعنا,ولنعلمه,اكرمي,مثواه,اشتراه,لامراته,مكنا,ولدا,عسي,10,10,9
1633,ابينا,نحن,جواسيس,وسقنا,لمحبه,عبيدك,اصغرنا,وكنا,منا,اخوكم,10,8,8
1634,الحبراوي,والشيخ,مشايخها,التدمري,الدنديلي,السحوري,بالحرمين,البرهان,وبالشيخ,الضراسي,10,10,7
1635,يخاصمه,بالف,لاتفاقهما,قضاه,خمسماه,محله,والاخر,شاهد,بالاربعه,شهد,10,9,7
